"date","open","high","low","close","volume","exchange","M20","M5"
2022-05-17,0.0878695,0.0913,0.086738,0.0901245,12148749.2434095,"DOGE/USD",0.113056375,0.0896637
2022-05-18,0.0901245,0.090913,0.0829925,0.083238,15083821.063787,"DOGE/USD",0.110343075,0.0887181
2022-05-19,0.083238,0.087489,0.081303,0.0865775,20686240.0629975,"DOGE/USD",0.107924875,0.0881758
2022-05-20,0.0865775,0.08793,0.0824295,0.083774,15943209.725051,"DOGE/USD",0.105745275,0.0863167
2022-05-21,0.083774,0.0853145,0.082292,0.0843335,8333829.9316135,"DOGE/USD",0.103328575,0.0856095
2022-05-22,0.0843335,0.0865665,0.08372,0.085779,7501880.9469915,"DOGE/USD",0.101080525,0.0847404
2022-05-23,0.085779,0.088328,0.081989,0.083227,12162475.6331055,"DOGE/USD",0.0987703,0.0847382
2022-05-24,0.083227,0.084243,0.080064,0.0835725,8478138.875706,"DOGE/USD",0.096148975,0.0841372
2022-05-25,0.0835725,0.084398,0.0820345,0.082857,7268821.567525,"DOGE/USD",0.093886725,0.0839538
2022-05-26,0.082857,0.0836305,0.0750295,0.07782,12167205.435361,"DOGE/USD",0.091391875,0.0826511
2022-05-27,0.0778125,0.089967,0.0760035,0.0814815,27047024.415464,"DOGE/USD",0.08909315,0.0817916
2022-05-28,0.0814815,0.0832165,0.0807495,0.0817815,15323331.028227,"DOGE/USD",0.0869771,0.0815025
2022-05-29,0.0817815,0.08319,0.0797355,0.082629,8836984.7731035,"DOGE/USD",0.086031,0.0813138
2022-05-30,0.082629,0.088491,0.0820535,0.0879215,15773866.6460595,"DOGE/USD",0.085027925,0.0823267
2022-05-31,0.0879215,0.088413,0.083024,0.0858335,24046197.8907985,"DOGE/USD",0.08507475,0.0839294
2022-06-01,0.0858335,0.0894,0.0787,0.080954,21071243.234089,"DOGE/USD",0.0850049,0.0838239
2022-06-02,0.080954,0.0830675,0.079976,0.082717,10832216.275632,"DOGE/USD",0.08474245,0.084011
2022-06-03,0.082717,0.0828745,0.079269,0.080186,11620548.4401455,"DOGE/USD",0.0842873,0.0835224
2022-06-04,0.080186,0.0824475,0.0792445,0.0818355,8628859.806132,"DOGE/USD",0.0837256,0.0823052
2022-06-05,0.0818355,0.082163,0.080553,0.080989,6363619.6469185,"DOGE/USD",0.083381575,0.0813363
2022-06-06,0.080989,0.0846695,0.080812,0.0824605,9230530.888493,"DOGE/USD",0.082998375,0.0816376
2022-06-07,0.0824605,0.0825075,0.0776755,0.0803375,5420398.1247935,"DOGE/USD",0.08285335,0.0811617
2022-06-08,0.0803375,0.081563,0.0787,0.0792425,3255709.6158425,"DOGE/USD",0.0824866,0.080973
2022-06-09,0.0792425,0.08099,0.078875,0.0792985,3833954.550599,"DOGE/USD",0.082262825,0.0804656
2022-06-10,0.0792985,0.0796655,0.0741795,0.0752995,4975871.504926,"DOGE/USD",0.081811125,0.0793277
2022-06-11,0.0752995,0.076554,0.06785,0.0697815,6782515.7111915,"DOGE/USD",0.08101125,0.0767919
2022-06-12,0.069782,0.0702555,0.0633635,0.0634245,8850371.4286165,"DOGE/USD",0.080021125,0.0734093
2022-06-13,0.0634245,0.0662,0.05225,0.0540715,17401534.136427,"DOGE/USD",0.078546075,0.0683751
2022-06-14,0.0540715,0.058311,0.0497,0.055528,14360845.255,"DOGE/USD",0.077179625,0.063621
2022-06-15,0.055528,0.063877,0.0503305,0.062727,13933210.093148,"DOGE/USD",0.076424975,0.0611065
2022-06-16,0.062727,0.062727,0.0541535,0.055134,15450698.049162,"DOGE/USD",0.0751076,0.058177
2022-06-17,0.055134,0.05806,0.0545365,0.0568,13927556.5786085,"DOGE/USD",0.073858525,0.0568521
2022-06-18,0.0568,0.0577975,0.049002,0.0528045,12692919.212954,"DOGE/USD",0.0723673,0.0565987
2022-06-19,0.0528045,0.062823,0.051062,0.0604075,23584170.3308385,"DOGE/USD",0.0709916,0.0575746
2022-06-20,0.0604075,0.0615585,0.057359,0.059941,12847347.7345235,"DOGE/USD",0.069696975,0.0570174
2022-06-21,0.059941,0.069866,0.058895,0.0657385,18122794.4624385,"DOGE/USD",0.0689362,0.0591383
2022-06-22,0.0657385,0.065855,0.0608595,0.061653,14323690.217903,"DOGE/USD",0.067883,0.0601089
2022-06-23,0.061653,0.064684,0.0615,0.0639005,9065065.090578,"DOGE/USD",0.067068725,0.0623281
2022-06-24,0.0639005,0.068542,0.063864,0.0668815,11653853.8980965,"DOGE/USD",0.066321025,0.0636229
2022-06-25,0.0668815,0.0693305,0.0650535,0.068451,8774694.21641,"DOGE/USD",0.065694125,0.0653249
2022-06-26,0.068451,0.0775225,0.0670805,0.0729335,17731298.1266395,"DOGE/USD",0.065217775,0.0667639
2022-06-27,0.0729335,0.0787,0.070515,0.0720205,17512293.2855325,"DOGE/USD",0.064801925,0.0688374
2022-06-28,0.0720205,0.0810605,0.065321,0.0660065,13191549.490809,"DOGE/USD",0.064140125,0.0692586
2022-06-29,0.0660065,0.0715,0.0640065,0.069474,13713367.403656,"DOGE/USD",0.0636489,0.0697771
2022-06-30,0.069474,0.0696165,0.0621675,0.0662615,19171904.5368345,"DOGE/USD",0.063197,0.0693392
2022-07-01,0.0662695,0.068345,0.0637985,0.0664185,14113052.2280625,"DOGE/USD",0.06302885,0.0680362
2022-07-02,0.0664185,0.0679155,0.065395,0.06657,7073277.598084,"DOGE/USD",0.063186125,0.0669461
2022-07-03,0.06657,0.0674295,0.0646535,0.067127,4786162.994435,"DOGE/USD",0.0638389,0.0671702
2022-07-04,0.067127,0.069699,0.0655855,0.0692965,7313096.931667,"DOGE/USD",0.064527325,0.0671347
2022-07-05,0.0692925,0.0699535,0.065435,0.0670955,7290338.23626,"DOGE/USD",0.06474575,0.0673015
2022-07-06,0.0670925,0.069249,0.066068,0.068366,8999106.553369,"DOGE/USD",0.06540735,0.067691
2022-07-07,0.068366,0.0711955,0.067789,0.070508,7559312.3249445,"DOGE/USD",0.06609275,0.0684786
2022-07-08,0.070508,0.0735,0.0682,0.069049,8163586.601737,"DOGE/USD",0.066904975,0.068863
2022-07-09,0.069049,0.0701435,0.0687665,0.06943,3202301.068834,"DOGE/USD",0.0673561,0.0688897
2022-07-10,0.06943,0.0694655,0.0662465,0.0672255,5466799.562293,"DOGE/USD",0.067720325,0.0689157
2022-07-11,0.0672255,0.0672285,0.061131,0.0616995,8722258.212534,"DOGE/USD",0.067518375,0.0675824
2022-07-12,0.0616995,0.0631,0.05964,0.059738,7967414.7749195,"DOGE/USD",0.067422625,0.0654284
2022-07-13,0.059738,0.0624335,0.05747,0.0618755,12429635.176174,"DOGE/USD",0.067321375,0.0639937
2022-07-14,0.0618755,0.0627605,0.0594305,0.0624125,9104809.222514,"DOGE/USD",0.067097925,0.0625902
2022-07-15,0.0624125,0.0644005,0.0615725,0.062904,6468496.871504,"DOGE/USD",0.066820575,0.0617259
2022-07-16,0.062904,0.0648205,0.0617285,0.0643755,10115799.67517,"DOGE/USD",0.066392675,0.0622611
2022-07-17,0.0643755,0.0655305,0.062885,0.063072,10305187.1709915,"DOGE/USD",0.06594525,0.0629279
2022-07-18,0.063072,0.068943,0.062987,0.067579,11838779.834435,"DOGE/USD",0.066023875,0.0640686
2022-07-19,0.067579,0.070287,0.065377,0.0689965,8458197.910076,"DOGE/USD",0.066,0.0653854
2022-07-20,0.0689965,0.0769635,0.06767,0.0701435,16607876.1722555,"DOGE/USD",0.0661941,0.0668333
2022-07-21,0.0701435,0.0709265,0.066932,0.070005,8685873.332946,"DOGE/USD",0.066373425,0.0679592
2022-07-22,0.070005,0.0714285,0.066687,0.067428,7676443.486656,"DOGE/USD",0.066416325,0.0688304
2022-07-23,0.067428,0.069498,0.0659405,0.068041,4827910.5189485,"DOGE/USD",0.066462025,0.0689228
2022-07-24,0.068041,0.0689595,0.067231,0.0675575,5055576.1778365,"DOGE/USD",0.066375075,0.068635
2022-07-25,0.0675575,0.068,0.061758,0.061887,5885511.5223125,"DOGE/USD",0.06611465,0.0669837
2022-07-26,0.061887,0.062658,0.060113,0.062516,3326399.543931,"DOGE/USD",0.06582215,0.0654859
2022-07-27,0.062516,0.0672485,0.061796,0.067248,6975619.810033,"DOGE/USD",0.06565915,0.0654499
2022-07-28,0.067248,0.0708775,0.0652095,0.069094,8208736.224422,"DOGE/USD",0.0656614,0.0656605
2022-07-29,0.069097,0.072504,0.067221,0.068807,12878439.6917055,"DOGE/USD",0.06563025,0.0659104
2022-07-30,0.068807,0.074548,0.067875,0.0696705,15184993.0226385,"DOGE/USD",0.0657525,0.0674671
2022-07-31,0.0696705,0.0722655,0.067822,0.0681315,7543181.173569,"DOGE/USD",0.0660741,0.0685902
2022-08-01,0.0681315,0.071304,0.0668585,0.0684815,8055204.9526675,"DOGE/USD",0.066511275,0.0688369
2022-08-02,0.0684815,0.069169,0.065468,0.066548,6240414.513424,"DOGE/USD",0.0667449,0.0683277
2022-08-03,0.066548,0.0684595,0.065115,0.066218,6020637.311926,"DOGE/USD",0.066935175,0.0678099
2022-08-04,0.066218,0.0676125,0.0657435,0.0672505,2937964.9197535,"DOGE/USD",0.0671525,0.0673259
2022-08-05,0.0672505,0.07045,0.067172,0.069817,6071688.573908,"DOGE/USD",0.067424575,0.067663
2022-08-06,0.069817,0.0713255,0.0684,0.0686345,4404111.263165,"DOGE/USD",0.0677027,0.0676936
2022-08-07,0.0686345,0.070042,0.067368,0.0689665,3364753.9309475,"DOGE/USD",0.067772075,0.0681773
2022-08-08,0.0689665,0.0726375,0.068847,0.0701235,9381764.346068,"DOGE/USD",0.067828425,0.0689584
2022-08-09,0.07012,0.0742995,0.067715,0.0690565,14387242.6205685,"DOGE/USD",0.067774075,0.0693196
2022-08-10,0.0690565,0.071524,0.066689,0.0713035,10792691.0225075,"DOGE/USD",0.067839,0.0696169
2022-08-11,0.0713035,0.0757405,0.070451,0.070889,11132290.352006,"DOGE/USD",0.06801205,0.0700678
2022-08-12,0.070889,0.0727755,0.069704,0.0723445,5810522.720305,"DOGE/USD",0.068227225,0.0707434
2022-08-13,0.0723445,0.07522,0.0718395,0.072951,8497136.6154125,"DOGE/USD",0.0684969,0.0713089
2022-08-14,0.072951,0.0846465,0.072632,0.081706,35339114.1790365,"DOGE/USD",0.06948785,0.0738388
2022-08-15,0.081706,0.082084,0.0746755,0.076633,22328196.8944625,"DOGE/USD",0.0701937,0.0749047
2022-08-16,0.0766295,0.0898,0.076131,0.0867805,50109984.1582335,"DOGE/USD",0.071170325,0.078083
2022-08-17,0.0867805,0.089,0.079334,0.0802255,26870527.3683805,"DOGE/USD",0.0717269,0.0796592
2022-08-18,0.0802255,0.082288,0.0732005,0.074729,15807917.4360975,"DOGE/USD",0.072023,0.0800148
2022-08-19,0.074729,0.075291,0.0670235,0.0677735,27491602.418738,"DOGE/USD",0.07192815,0.0772283
2022-08-20,0.0677735,0.0711755,0.0676165,0.0693335,13009362.7143995,"DOGE/USD",0.07198825,0.0757684
2022-08-21,0.0693335,0.0707655,0.067399,0.0693,10725706.01866,"DOGE/USD",0.072029175,0.0722723
2022-08-22,0.0693,0.0694065,0.0652,0.068411,10638645.641098,"DOGE/USD",0.072122325,0.0699094
2022-08-23,0.068411,0.069224,0.0668755,0.068837,7258038.1616435,"DOGE/USD",0.072253275,0.068731
2022-08-24,0.068837,0.069658,0.06702,0.0678935,6712894.333352,"DOGE/USD",0.072285425,0.068755
2022-08-25,0.0678935,0.0718225,0.0676425,0.0689875,8303144.216415,"DOGE/USD",0.07224395,0.0686858
2022-08-26,0.0689875,0.0695365,0.062743,0.063507,12252168.1539795,"DOGE/USD",0.071987575,0.0675272
2022-08-27,0.063507,0.064111,0.062244,0.0635085,6185733.048854,"DOGE/USD",0.071714675,0.0665467
2022-08-28,0.0635085,0.0643105,0.0612975,0.061782,3951917.609202,"DOGE/USD",0.0712976,0.0651357
2022-08-29,0.061782,0.0666765,0.060867,0.0638395,5933456.449293,"DOGE/USD",0.07103675,0.0643249
2022-08-30,0.0638395,0.0644845,0.0600455,0.0615335,7255721.986265,"DOGE/USD",0.07054825,0.0628341
2022-08-31,0.0615335,0.06348,0.060719,0.0613505,6392407.460276,"DOGE/USD",0.070071325,0.0624028
2021-12-20,24.7495,24.981,23.303,24.037,557806.4742,"DOT/USD",1.2683041,4.8571011
2021-12-21,24.037,25.599,23.752,25.171,1843127.2616,"DOT/USD",2.52320655,9.8789447
2021-12-22,25.171,28.205,24.994,27.241,2518065.2082,"DOT/USD",3.88117125,15.3143768
2021-12-23,27.241,29.85,26.734,29.13,2596210.3305,"DOT/USD",5.3338396,21.1280701
2021-12-24,29.13,29.701,27.874,28.155,1167857.2455,"DOT/USD",6.737250575,26.7468
2021-12-25,28.155,29.137,27.988,28.877,903123.9683,"DOT/USD",8.1770893,27.7148
2021-12-26,28.877,31.737,28.3,31.35,5183698.9316,"DOT/USD",9.74085285,28.9506
2021-12-27,31.35,32.804,30.86,30.973,6283907.9343,"DOT/USD",11.286114175,29.697
2021-12-28,30.973,30.973,27.408,27.822,7824882.1906,"DOT/USD",12.6737475,29.4354
2021-12-29,27.822,29,26.442,26.783,3768381.6291,"DOT/USD",14.0094325,29.161
2021-12-30,26.783,28.4,26.185,27.553,7166251.9721,"DOT/USD",15.38366195,28.8962
2021-12-31,27.553,28.125,26.226,26.647,7422346.3147,"DOT/USD",16.7125701,27.9556
2022-01-01,26.647,28.631,26.647,28.606,3656120.3625,"DOT/USD",18.139475425,27.4822
2022-01-02,28.606,30.608,27.836,29.71,6988478.8025,"DOT/USD",19.62152605,27.8598
2022-01-03,29.71,30.878,28.628,30.084,8844600.6474,"DOT/USD",21.1225507,28.52
2022-01-04,30.084,30.59,28.671,28.694,5254018.0436,"DOT/USD",22.554075275,28.7482
2022-01-05,28.694,30.375,25.038,26.722,7028356.4726,"DOT/USD",23.887086175,28.7632
2022-01-06,26.722,27.341,25.489,26.73,6244898.8817,"DOT/USD",25.2203942,28.388
2022-01-07,26.73,26.875,24.24,24.874,5375491.2993,"DOT/USD",26.461017525,27.4208
2022-01-08,24.874,25.523,23.14,23.958,3061392.1531,"DOT/USD",27.65585,26.1956
2022-01-09,23.958,25.323,23.663,24.603,2082701.1043,"DOT/USD",27.68415,25.3774
2022-01-10,24.603,25.203,22.426,23.739,4328851.8282,"DOT/USD",27.61255,24.7808
2022-01-11,23.739,26.015,23.493,25.571,7041405.4261,"DOT/USD",27.52905,24.549
2022-01-12,25.571,27.583,25.482,27.317,5404179.3418,"DOT/USD",27.4384,25.0376
2022-01-13,27.317,27.68,25.723,25.778,4953520.6477,"DOT/USD",27.31955,25.4016
2022-01-14,25.778,27.887,25.542,27.741,6041215.2848,"DOT/USD",27.26275,26.0292
2022-01-15,27.741,28.423,26.846,27.62,3622982.404,"DOT/USD",27.07625,26.8054
2022-01-16,27.62,28.475,27.277,27.681,5462877.8781,"DOT/USD",26.91165,27.2274
2022-01-17,27.681,27.75,25.111,25.676,8256151.9576,"DOT/USD",26.80435,26.8992
2022-01-18,25.676,26.069,24.253,25.161,8586458.1146,"DOT/USD",26.72325,26.7758
2022-01-19,25.161,25.305,23.7,24.07,7326515.1446,"DOT/USD",26.5491,26.0416
2022-01-20,24.07,25.61,22.853,22.993,7395254.1834,"DOT/USD",26.3664,25.1162
2022-01-21,22.993,23.464,19.037,19.67,16845050.2333,"DOT/USD",25.9196,23.514
2022-01-22,19.67,20.134,16.163,18.271,22764505.947,"DOT/USD",25.34765,22.033
2022-01-23,18.271,19.221,17.7,18.838,9902820.9702,"DOT/USD",24.78535,20.7684
2022-01-24,18.838,18.919,15.84,18.037,5253145.8693,"DOT/USD",24.2525,19.5618
2022-01-25,18.037,19.05,17.371,18.326,11959968.9486,"DOT/USD",23.8327,18.6284
2022-01-26,18.326,20.061,17.534,18.076,7304899.1328,"DOT/USD",23.4,18.3096
2022-01-27,18.076,18.431,17.15,18.122,7684614.3701,"DOT/USD",23.0624,18.2798
2022-01-28,18.122,18.493,17.352,18.354,5368705.3201,"DOT/USD",22.7822,18.183
2022-01-29,18.354,19.06,18.095,18.73,2837344.9324,"DOT/USD",22.48855,18.3216
2022-01-30,18.73,19.005,17.809,18.162,5899506.3785,"DOT/USD",22.2097,18.2888
2022-01-31,18.162,19.61,17.11,19.397,6257050.4144,"DOT/USD",21.901,18.553
2022-02-01,19.397,20.043,19.104,19.566,3946368.7119,"DOT/USD",21.51345,18.8418
2022-02-02,19.566,20.603,18.489,18.783,6341703.5005,"DOT/USD",21.1637,18.9276
2022-02-03,18.783,18.971,17.975,18.897,5165181.9033,"DOT/USD",20.7215,18.961
2022-02-04,18.897,20.547,18.728,20.507,5289387.3849,"DOT/USD",20.36585,19.43
2022-02-05,20.507,22.3,20.335,21.345,3368575.6532,"DOT/USD",20.04905,19.8196
2022-02-06,21.345,21.945,20.815,21.936,2547125.0845,"DOT/USD",19.86205,20.2936
2022-02-07,21.936,22.722,21.421,22.375,8009306.7954,"DOT/USD",19.72275,21.012
2022-02-08,22.375,23.21,21.095,21.661,7175896.0439,"DOT/USD",19.6023,21.5648
2022-02-09,21.661,22.279,21.066,21.962,4934407.8952,"DOT/USD",19.55075,21.8558
2022-02-10,21.962,22.469,20.5,20.514,8720467.5755,"DOT/USD",19.59295,21.6896
2022-02-11,20.514,20.725,18.594,18.975,6717066.8906,"DOT/USD",19.62815,21.0974
2022-02-12,18.975,19.446,18.278,18.822,2883433.1095,"DOT/USD",19.62735,20.3868
2022-02-13,18.822,19.284,18.396,18.744,2181220.0796,"DOT/USD",19.6627,19.8034
2022-02-14,18.744,18.938,18.017,18.693,2314241.3265,"DOT/USD",19.68105,19.1496
2022-02-15,18.697,20.347,18.654,20.194,4460084.4257,"DOT/USD",19.78695,19.0856
2022-02-16,20.194,20.203,19.048,19.772,4206690.6742,"DOT/USD",19.86945,19.245
2022-02-17,19.772,20.023,17.808,18.164,5079689.4982,"DOT/USD",19.85995,19.1134
2022-02-18,18.164,18.604,17.622,17.834,3683389.4544,"DOT/USD",19.81515,18.9314
2022-02-19,17.834,18.224,17.351,17.858,2639552.1692,"DOT/USD",19.79995,18.7644
2022-02-20,17.858,17.875,16.666,16.927,9040226.8617,"DOT/USD",19.67645,18.111
2022-02-21,16.927,17.748,16.031,16.201,5386648.3535,"DOT/USD",19.5082,17.3968
2022-02-22,16.201,16.741,15.8,16.612,9024957.7132,"DOT/USD",19.39965,17.0864
2022-02-23,16.612,17.51,15.923,15.965,9302697.4695,"DOT/USD",19.25305,16.7126
2022-02-24,15.965,16.778,14.02,16.183,18639387.5246,"DOT/USD",19.03685,16.3776
2022-02-25,16.183,17.553,15.702,17.26,11760063.4287,"DOT/USD",18.8326,16.4442
2022-02-26,17.26,18.775,17.194,18.031,10261340.7961,"DOT/USD",18.63735,16.8102
2022-02-27,18.031,18.722,17.049,17.511,10227858.1435,"DOT/USD",18.39415,16.99
2022-02-28,17.511,19.103,16.639,18.95,12895001.1605,"DOT/USD",18.2586,17.587
2022-03-01,18.95,19.582,18.339,18.911,6435093.9126,"DOT/USD",18.10605,18.1326
2022-03-02,18.911,19.264,18.353,18.617,5368586.916,"DOT/USD",18.0112,18.404
2022-03-03,18.617,18.666,17.78,18.025,9249611.3807,"DOT/USD",17.9637,18.4028
2022-03-04,18.025,18.055,16.493,16.782,23274334.9897,"DOT/USD",17.8617,18.257
2022-03-05,16.782,17.811,16.194,17.329,6505590.1562,"DOT/USD",17.79095,17.9328
2022-03-06,17.329,17.59,16.525,16.991,6313845.5259,"DOT/USD",17.70585,17.5488
2022-03-07,16.991,17.139,16.001,16.42,15552233.0048,"DOT/USD",17.51715,17.1094
2022-03-08,16.42,17.263,16.315,16.966,18481578.1449,"DOT/USD",17.37685,16.8976
2022-03-09,16.966,18.1,16.886,17.879,8223469.408,"DOT/USD",17.3626,17.117
2022-03-10,17.879,17.955,16.691,16.973,10769815.9823,"DOT/USD",17.31955,17.0458
2022-03-11,16.973,18.496,16.694,17.71,13125861.5004,"DOT/USD",17.31215,17.1896
2022-03-12,17.71,18.758,17.686,18.129,8285384.3362,"DOT/USD",17.37225,17.5314
2022-03-13,18.129,18.389,17.131,17.212,7564643.5779,"DOT/USD",17.4228,17.5806
2022-03-14,17.212,17.859,17.012,17.694,7225587.72,"DOT/USD",17.4769,17.5436
2022-03-15,17.694,18.052,17.049,17.816,3629587.1149,"DOT/USD",17.56945,17.7122
2022-03-16,17.816,19.199,17.704,19.061,6539168.0006,"DOT/USD",17.71335,17.9824
2022-03-17,19.061,19.36,18.637,18.754,5041678.0909,"DOT/USD",17.78805,18.1074
2022-03-18,18.754,19.22,18.134,18.96,5715783.8263,"DOT/USD",17.8345,18.457
2022-03-19,18.96,19.8,18.872,19.405,7287449.5476,"DOT/USD",17.9292,18.7992
2022-03-20,19.405,19.479,18.322,18.653,6357314.9143,"DOT/USD",17.91435,18.9666
2022-03-21,18.653,19.079,18.388,18.753,3993116.0835,"DOT/USD",17.90645,18.905
2022-03-22,18.753,20.482,18.686,20.218,9856883.8656,"DOT/USD",17.9865,19.1978
2022-03-23,20.218,21.14,19.816,21.022,13441419.6974,"DOT/USD",18.13635,19.6102
2022-03-24,21.022,21.489,20.27,21.256,11456386.1364,"DOT/USD",18.36005,19.9804
2022-03-25,21.256,21.379,20.161,20.542,7395066.7734,"DOT/USD",18.5207,20.3582
2022-03-26,20.542,21.039,20.259,20.921,2768829.8281,"DOT/USD",18.7172,20.7918
2022-03-27,20.921,22.481,20.726,22.474,3806353.2439,"DOT/USD",19.0199,21.243
2022-03-28,22.474,23.375,21.792,22.002,17789917.6798,"DOT/USD",19.2717,21.439
2022-03-29,22.002,22.966,21.849,22.455,13189287.2697,"DOT/USD",19.5005,21.6788
2022-03-30,22.455,23,21.65,22.459,12031688.6108,"DOT/USD",19.7748,22.0622
2022-03-31,22.459,23.079,21.076,21.337,7922067.1127,"DOT/USD",19.95615,22.1454
2022-04-01,21.337,22.166,20.599,22.071,6564494.0925,"DOT/USD",20.15325,22.0648
2022-04-02,22.071,23.856,21.959,22.615,20667040.4593,"DOT/USD",20.4234,22.1874
2022-04-03,22.615,23.577,22.536,23.219,9815249.5964,"DOT/USD",20.69965,22.3402
2022-04-04,23.219,23.235,21.615,22.908,11444565.5049,"DOT/USD",20.95425,22.43
2022-04-05,22.909,23.148,21.696,21.784,11811860.5916,"DOT/USD",21.0904,22.5194
2022-04-06,21.784,21.815,19.719,19.85,6649814.1333,"DOT/USD",21.1452,22.0752
2022-04-07,19.85,20.652,19.447,20.411,4646506.8511,"DOT/USD",21.21775,21.6344
2022-04-08,20.411,20.579,19.142,19.431,6949130.1453,"DOT/USD",21.21905,20.8768
2022-04-09,19.431,19.83,19.283,19.756,3199770.4943,"DOT/USD",21.2742,20.2464
2022-04-10,19.756,20.242,19.163,19.227,4249999.6584,"DOT/USD",21.2979,19.735
2022-04-11,19.227,19.289,16.997,17.202,5147292.0039,"DOT/USD",21.1471,19.2054
2022-04-12,17.202,18.039,17.167,17.764,3561748.1596,"DOT/USD",20.9842,18.676
2022-04-13,17.764,18.294,17.384,18.195,2099102.0602,"DOT/USD",20.83115,18.4288
2022-04-14,18.205,18.493,17.47,17.907,7353618.6215,"DOT/USD",20.6994,18.059
2022-04-15,17.907,18.482,17.778,18.347,2261920.1124,"DOT/USD",20.5707,17.883
2022-04-16,18.347,18.701,18.176,18.604,2277246.0662,"DOT/USD",20.3772,18.1634
2022-04-17,18.604,18.831,17.654,17.728,1623186.6741,"DOT/USD",20.1635,18.1562
2022-04-18,17.728,18.358,17.081,18.163,3177299.8698,"DOT/USD",19.9489,18.1498
2022-04-19,18.163,18.951,18.052,18.892,2505912.613,"DOT/USD",19.77055,18.3468
2022-04-20,18.892,19.543,18.56,19.093,10805536.4136,"DOT/USD",19.65835,18.496
2022-04-21,19.093,19.699,18,18.179,9772040.0573,"DOT/USD",19.46375,18.411
2022-04-22,18.179,18.529,18.064,18.282,8020572.4312,"DOT/USD",19.2471,18.5218
2022-04-23,18.282,19.26,17.955,18.712,4859562.0725,"DOT/USD",19.02175,18.6316
2022-04-24,18.712,19.165,18.011,18.164,3273829.9858,"DOT/USD",18.78455,18.486
2022-04-25,18.164,18.249,17.113,18.108,5296287.7037,"DOT/USD",18.60075,18.289
2022-04-26,18.108,18.335,16.411,16.668,4845955.0097,"DOT/USD",18.44165,17.9868
2022-04-27,16.668,17.269,16.484,16.943,3992815.4871,"DOT/USD",18.26825,17.719
2022-04-28,16.943,17.453,16.735,16.989,2770204.1526,"DOT/USD",18.14615,17.3744
2022-04-29,16.989,17.066,15.997,16.184,3336360.8041,"DOT/USD",17.96755,16.9784
2022-04-30,16.184,16.447,14.175,14.492,4732419.74,"DOT/USD",17.7308,16.2552
2022-05-01,14.492,15.522,14.492,15.353,8816125.013,"DOT/USD",17.63835,15.9922
2022-05-02,15.353,15.587,14.562,14.962,5367317.6042,"DOT/USD",17.49825,15.596
2022-05-03,14.962,15.239,14.508,14.723,4327055.813,"DOT/USD",17.32465,15.1428
2022-05-04,14.723,16.342,14.656,16.33,5659141.1492,"DOT/USD",17.2458,15.172
2022-05-05,16.33,16.446,14.017,14.577,5850442.3086,"DOT/USD",17.0573,15.189
2022-05-06,14.577,14.659,13.802,14.323,7854580.1306,"DOT/USD",16.84325,14.983
2022-05-07,14.323,14.365,13.376,13.744,4299937.052,"DOT/USD",16.64405,14.7394
2022-05-08,13.744,13.871,13.03,13.249,7387881.4343,"DOT/USD",16.39835,14.4446
2022-05-09,13.249,13.477,10.495,10.615,20951933.4888,"DOT/USD",15.9845,13.3016
2022-05-10,10.615,12.433,10.316,11.347,15409838.1156,"DOT/USD",15.5972,12.6556
2022-05-11,11.347,11.645,8.014,9.051,22269549.6597,"DOT/USD",15.1408,11.6012
